vehicle,time,lat[D.DDD],lon[D.DDD]
veh_1,12:20:03.42,35.7167773,-120.7645708
veh_1,12:20:03.78,35.7167772,-120.764571
veh_1,12:20:04.22,35.7167769,-120.7645713
veh_1,12:20:05.13,35.7167765,-120.7645717
veh_1,12:20:05.56,35.7167762,-120.7645721
veh_1,12:20:05.82,35.716776,-120.7645727
veh_1,12:20:06.22,35.7167761,-120.7645729
veh_1,12:20:06.52,35.7167758,-120.7645728
veh_1,12:20:07.53,35.716776,-120.7645727
veh_1,12:20:07.78,35.7167758,-120.7645726
veh_1,12:20:08.13,35.7167757,-120.7645727
veh_1,12:20:08.39,35.7167754,-120.7645723
veh_1,12:20:08.66,35.7167756,-120.7645723
veh_1,12:20:09.00,35.7167756,-120.7645724
veh_1,12:20:09.59,35.7167759,-120.7645723
veh_1,12:20:10.02,35.716776,-120.7645726
veh_1,12:20:10.38,35.7167761,-120.7645725
veh_1,12:20:11.09,35.7167768,-120.7645719
veh_1,12:20:12.04,35.7167766,-120.7645715
veh_1,12:20:12.58,35.7167763,-120.7645722
veh_1,12:20:13.22,35.7167767,-120.7645719
veh_1,12:20:13.47,35.7167764,-120.7645724
veh_1,12:20:13.73,35.7167763,-120.7645724
veh_1,12:20:14.08,35.7167762,-120.7645726
veh_1,12:20:14.39,35.7167763,-120.7645725
veh_1,12:20:14.97,35.7167762,-120.7645729
veh_1,12:20:15.27,35.7167761,-120.7645732
veh_1,12:20:15.52,35.7167763,-120.7645739
veh_1,12:20:15.84,35.7167763,-120.7645738
veh_1,12:20:16.11,35.7167763,-120.7645737
veh_1,12:20:16.45,35.7167765,-120.7645736
veh_1,12:20:16.70,35.7167765,-120.7645741
veh_1,12:20:17.68,35.7167773,-120.7645752
veh_1,12:20:18.01,35.7167774,-120.7645752
veh_1,12:20:18.66,35.7167774,-120.7645751
veh_1,12:20:18.92,35.7167774,-120.7645752
veh_1,12:20:19.23,35.7167777,-120.7645753
veh_1,12:20:19.94,35.7167774,-120.7645752
veh_1,12:20:20.20,35.7167773,-120.7645751
veh_1,12:20:20.54,35.7167775,-120.7645753
veh_1,12:20:20.89,35.7167776,-120.7645751
veh_1,12:20:21.19,35.7167775,-120.7645751
veh_1,12:20:21.51,35.7167776,-120.7645751
veh_1,12:20:21.76,35.7167779,-120.7645756
veh_1,12:20:22.04,35.7167778,-120.7645756
veh_1,12:20:23.00,35.7167772,-120.7645759
veh_1,12:20:23.28,35.7167773,-120.764576
veh_1,12:20:23.70,35.7167771,-120.7645765
veh_1,12:20:24.10,35.716777,-120.7645765
veh_1,12:20:24.38,35.7167767,-120.7645768
veh_1,12:20:24.72,35.7167765,-120.7645769
veh_1,12:20:24.98,35.7167765,-120.764577
veh_1,12:20:25.48,35.7167763,-120.7645767
veh_1,12:20:25.85,35.7167763,-120.7645768
veh_1,12:20:26.09,35.7167766,-120.764577
veh_1,12:20:26.36,35.7167766,-120.7645769
veh_1,12:20:26.70,35.7167768,-120.7645767
veh_1,12:20:26.95,35.7167766,-120.7645765
veh_1,12:20:27.23,35.7167769,-120.7645769
veh_1,12:20:27.58,35.7167766,-120.7645767
veh_1,12:20:27.86,35.7167767,-120.7645771
veh_1,12:20:28.23,35.716777,-120.7645773
veh_1,12:20:28.49,35.7167769,-120.7645772
veh_1,12:20:29.04,35.7167768,-120.7645775
veh_1,12:20:29.66,35.7167771,-120.7645773
veh_1,12:20:29.99,35.7167771,-120.7645773
veh_1,12:20:30.71,35.7167773,-120.7645771
veh_1,12:20:30.96,35.7167773,-120.7645771
veh_1,12:20:31.58,35.716777,-120.7645767
veh_1,12:20:31.81,35.716777,-120.7645768
veh_1,12:20:32.06,35.716777,-120.7645765
veh_1,12:20:33.12,35.7167768,-120.7645761
veh_1,12:20:33.92,35.7167767,-120.7645756
veh_1,12:20:34.17,35.7167767,-120.7645756
veh_1,12:20:34.43,35.7167767,-120.7645752
veh_1,12:20:34.85,35.7167766,-120.764575
veh_1,12:20:35.50,35.7167767,-120.7645748
veh_1,12:20:35.93,35.716777,-120.7645745
veh_1,12:20:36.31,35.716777,-120.7645734
veh_1,12:20:36.56,35.7167766,-120.764573
veh_1,12:20:36.81,35.7167766,-120.764573
veh_1,12:20:37.57,35.7167763,-120.7645735
veh_1,12:20:37.84,35.7167763,-120.7645736
veh_1,12:20:38.37,35.7167764,-120.7645733
veh_1,12:20:38.72,35.7167764,-120.7645736
veh_1,12:20:39.31,35.7167765,-120.7645739
veh_1,12:20:39.97,35.7167758,-120.7645745
veh_1,12:20:40.40,35.7167759,-120.764575
veh_1,12:20:40.77,35.7167761,-120.7645755
veh_1,12:20:41.10,35.7167762,-120.7645753
veh_1,12:20:41.58,35.7167763,-120.7645756
veh_1,12:20:41.96,35.7167763,-120.7645756
veh_1,12:20:42.22,35.7167763,-120.7645756
veh_1,12:20:42.61,35.7167765,-120.7645753
veh_1,12:20:43.05,35.7167765,-120.7645754
veh_1,12:20:43.45,35.7167765,-120.7645752
veh_1,12:20:43.77,35.7167764,-120.7645752
veh_1,12:20:44.11,35.7167765,-120.7645751
veh_1,12:20:44.54,35.7167762,-120.7645751
veh_1,12:20:44.91,35.7167758,-120.7645752
veh_1,12:20:45.24,35.7167755,-120.7645746
veh_1,12:20:45.67,35.7167754,-120.7645746
veh_1,12:20:46.08,35.7167756,-120.7645747
veh_1,12:20:46.75,35.7167758,-120.7645746
veh_1,12:20:47.44,35.7167761,-120.7645742
veh_1,12:20:47.72,35.7167765,-120.7645741
veh_1,12:20:48.06,35.7167765,-120.7645739
veh_1,12:20:48.44,35.7167766,-120.7645736
veh_1,12:20:48.72,35.7167768,-120.7645734
veh_1,12:20:49.41,35.7167771,-120.7645727
veh_1,12:20:49.80,35.7167776,-120.7645726
veh_1,12:20:50.06,35.7167778,-120.7645728
veh_1,12:20:50.31,35.716778,-120.7645728
veh_1,12:20:50.60,35.7167778,-120.7645727
veh_1,12:20:51.03,35.7167781,-120.7645724
veh_1,12:20:51.47,35.7167783,-120.7645723
veh_1,12:20:51.87,35.7167783,-120.7645723
veh_1,12:20:52.20,35.7167783,-120.7645719
veh_1,12:20:52.53,35.7167781,-120.7645721
veh_1,12:20:53.26,35.7167785,-120.7645727
veh_1,12:20:53.51,35.7167787,-120.7645726
veh_1,12:20:54.03,35.7167789,-120.7645724
veh_1,12:20:54.28,35.7167788,-120.7645723
veh_1,12:20:54.65,35.7167788,-120.7645721
veh_1,12:20:55.35,35.7167786,-120.7645723
veh_1,12:20:56.05,35.7167785,-120.7645728
veh_1,12:20:56.94,35.716778,-120.7645734
veh_1,12:20:57.19,35.716778,-120.7645734
veh_1,12:20:57.52,35.7167779,-120.7645731
veh_1,12:20:57.88,35.7167779,-120.7645736
veh_1,12:20:58.38,35.7167777,-120.7645733
veh_1,12:20:59.42,35.7167776,-120.7645743
veh_1,12:20:59.85,35.7167777,-120.7645749
veh_1,12:21:00.32,35.7167781,-120.7645753
veh_1,12:21:00.72,35.7167784,-120.7645753
veh_1,12:21:01.16,35.7167782,-120.7645753
veh_1,12:21:01.56,35.7167782,-120.764575
veh_1,12:21:02.04,35.7167781,-120.764575
veh_1,12:21:02.32,35.7167782,-120.7645753
veh_1,12:21:02.86,35.7167782,-120.7645754
veh_1,12:21:03.18,35.7167782,-120.7645755
veh_1,12:21:03.59,35.7167782,-120.764575
veh_1,12:21:03.97,35.7167779,-120.7645754
veh_1,12:21:04.25,35.7167779,-120.7645754
veh_1,12:21:04.65,35.7167779,-120.7645755
veh_1,12:21:05.06,35.7167778,-120.7645754
veh_1,12:21:05.38,35.7167776,-120.7645754
veh_1,12:21:05.82,35.7167775,-120.7645758
veh_1,12:21:06.59,35.7167768,-120.7645754
veh_1,12:21:06.91,35.7167768,-120.7645752
veh_1,12:21:07.28,35.7167772,-120.7645748
veh_1,12:21:07.69,35.7167773,-120.7645742
veh_1,12:21:08.44,35.7167776,-120.7645742
veh_1,12:21:08.84,35.7167777,-120.7645742
veh_1,12:21:09.22,35.7167779,-120.7645738
veh_1,12:21:09.97,35.7167782,-120.7645734
veh_1,12:21:10.31,35.7167781,-120.7645734
veh_1,12:21:10.75,35.716778,-120.7645733
veh_1,12:21:11.07,35.7167779,-120.7645731
veh_1,12:21:11.55,35.7167781,-120.7645733
veh_1,12:21:12.27,35.7167788,-120.7645731
veh_1,12:21:12.59,35.7167793,-120.7645731
veh_1,12:21:13.02,35.7167794,-120.7645732
veh_1,12:21:13.67,35.7167797,-120.7645734
veh_1,12:21:14.01,35.7167791,-120.7645735
veh_1,12:21:14.50,35.716779,-120.7645736
veh_1,12:21:14.75,35.7167788,-120.7645736
veh_1,12:21:15.09,35.7167786,-120.7645734
veh_1,12:21:15.55,35.716779,-120.7645738
veh_1,12:21:15.80,35.7167789,-120.7645738
veh_1,12:21:16.06,35.7167789,-120.7645739
veh_1,12:21:16.43,35.7167788,-120.7645737
veh_1,12:21:16.68,35.7167787,-120.7645737
veh_1,12:21:16.93,35.7167786,-120.7645737
veh_1,12:21:17.26,35.716778,-120.7645735
veh_1,12:21:17.81,35.7167775,-120.7645739
veh_1,12:21:18.07,35.7167774,-120.764574
veh_1,12:21:18.51,35.716777,-120.7645741
veh_1,12:21:19.02,35.7167771,-120.7645744
veh_1,12:21:19.28,35.716777,-120.7645743
veh_1,12:21:19.56,35.7167768,-120.7645744
veh_1,12:21:19.94,35.7167766,-120.7645743
veh_1,12:21:20.18,35.7167766,-120.764574
veh_1,12:21:20.43,35.7167768,-120.7645743
veh_1,12:21:20.81,35.7167771,-120.7645738
veh_1,12:21:21.06,35.7167774,-120.7645732
veh_1,12:21:21.32,35.7167774,-120.7645727
veh_1,12:21:21.68,35.7167771,-120.7645726
veh_1,12:21:22.14,35.716777,-120.7645728
veh_1,12:21:22.96,35.716777,-120.7645725
veh_1,12:21:23.31,35.7167775,-120.764573
veh_1,12:21:23.98,35.7167777,-120.7645732
veh_1,12:21:24.23,35.7167781,-120.7645737
veh_1,12:21:24.51,35.7167777,-120.7645735
veh_1,12:21:24.79,35.7167777,-120.7645736
veh_1,12:21:25.31,35.7167776,-120.7645741
veh_1,12:21:25.60,35.7167774,-120.7645742
veh_1,12:21:25.93,35.7167772,-120.7645741
veh_1,12:21:26.25,35.716777,-120.7645739
veh_1,12:21:27.12,35.7167771,-120.7645741
veh_1,12:21:27.50,35.7167771,-120.7645738
veh_1,12:21:27.94,35.7167771,-120.764574
veh_1,12:21:28.20,35.7167775,-120.7645742
veh_1,12:21:28.57,35.7167775,-120.7645737
veh_1,12:21:28.82,35.7167774,-120.7645734
veh_1,12:21:29.08,35.7167772,-120.7645736
veh_1,12:21:29.69,35.7167773,-120.7645732
veh_1,12:21:30.04,35.7167771,-120.7645733
veh_1,12:21:30.53,35.7167768,-120.7645732
veh_1,12:21:31.41,35.716777,-120.7645731
veh_1,12:21:33.13,35.7167765,-120.7645738
veh_1,12:21:33.39,35.7167763,-120.7645733
veh_1,12:21:33.83,35.7167759,-120.7645737
veh_1,12:21:34.15,35.7167757,-120.7645737
veh_1,12:21:34.69,35.7167755,-120.7645741
veh_1,12:21:35.04,35.7167752,-120.7645743
veh_1,12:21:35.29,35.7167751,-120.7645741
veh_1,12:21:35.65,35.7167749,-120.7645742
veh_1,12:21:36.18,35.7167744,-120.7645738
veh_1,12:21:36.55,35.7167743,-120.7645735
veh_1,12:21:37.49,35.7167741,-120.7645719
veh_1,12:21:37.85,35.7167741,-120.7645721
veh_1,12:21:38.10,35.7167741,-120.7645721
veh_1,12:21:38.56,35.7167736,-120.7645725
veh_1,12:21:38.89,35.7167731,-120.7645726
veh_1,12:21:39.68,35.7167727,-120.764572
veh_1,12:21:40.02,35.7167727,-120.764572
veh_1,12:21:40.26,35.7167726,-120.7645721
veh_1,12:21:40.91,35.7167717,-120.764572
veh_1,12:21:41.82,35.7167711,-120.7645712
veh_1,12:21:42.26,35.7167711,-120.7645713
veh_1,12:21:42.63,35.7167709,-120.7645713
veh_1,12:21:42.88,35.7167708,-120.7645709
veh_1,12:21:43.36,35.7167706,-120.7645705
veh_1,12:21:43.74,35.7167707,-120.7645709
veh_1,12:21:43.99,35.7167712,-120.7645711
veh_1,12:21:44.43,35.7167712,-120.7645712
veh_1,12:21:44.80,35.7167711,-120.7645708
veh_1,12:21:45.05,35.7167715,-120.7645713
veh_1,12:21:45.41,35.7167714,-120.7645712
veh_1,12:21:45.74,35.7167719,-120.764571
veh_1,12:21:46.10,35.7167719,-120.7645713
veh_1,12:21:46.35,35.7167719,-120.7645708
veh_1,12:21:46.71,35.7167719,-120.7645707
veh_1,12:21:47.03,35.7167719,-120.7645709
veh_1,12:21:47.36,35.7167718,-120.764571
veh_1,12:21:48.45,35.7167728,-120.7645706
veh_1,12:21:48.77,35.7167732,-120.7645711
veh_1,12:21:49.39,35.7167735,-120.764571
veh_1,12:21:49.69,35.7167738,-120.7645708
veh_1,12:21:50.08,35.7167739,-120.7645713
veh_1,12:21:50.67,35.7167738,-120.7645716
veh_1,12:21:50.93,35.7167738,-120.764571
veh_1,12:21:51.18,35.7167736,-120.7645712
veh_1,12:21:51.58,35.7167733,-120.764571
veh_1,12:21:51.93,35.7167731,-120.7645711
veh_1,12:21:52.26,35.7167731,-120.7645712
veh_1,12:21:53.05,35.7167728,-120.7645716
veh_1,12:21:53.32,35.7167728,-120.7645715
veh_1,12:21:53.76,35.7167727,-120.7645718
veh_1,12:21:54.49,35.7167724,-120.764572
veh_1,12:21:54.83,35.7167724,-120.7645722
veh_1,12:21:55.44,35.7167727,-120.7645721
veh_1,12:21:55.72,35.7167726,-120.7645723
veh_1,12:21:56.09,35.7167729,-120.7645725
veh_1,12:21:56.34,35.7167731,-120.7645727
veh_1,12:21:56.71,35.716773,-120.7645727
veh_1,12:21:57.04,35.716773,-120.7645728
veh_1,12:21:57.47,35.7167727,-120.7645723
veh_1,12:21:58.64,35.7167726,-120.764571
veh_1,12:21:58.88,35.7167728,-120.7645712
veh_1,12:21:59.58,35.7167732,-120.764571
veh_1,12:21:59.98,35.7167734,-120.764571
veh_1,12:22:00.34,35.7167733,-120.7645711
veh_1,12:22:00.88,35.7167737,-120.7645712
veh_1,12:22:01.81,35.7167742,-120.7645708
veh_1,12:22:02.22,35.7167744,-120.7645706
veh_1,12:22:02.46,35.7167747,-120.7645705
veh_1,12:22:02.84,35.7167747,-120.76457
veh_1,12:22:03.08,35.7167746,-120.7645699
veh_1,12:22:03.34,35.7167746,-120.7645701
veh_1,12:22:03.64,35.7167746,-120.7645699
veh_1,12:22:04.13,35.7167742,-120.7645696
veh_1,12:22:04.96,35.7167739,-120.7645697
veh_1,12:22:05.23,35.7167735,-120.7645691
veh_1,12:22:05.61,35.7167733,-120.7645693
veh_1,12:22:05.93,35.7167733,-120.7645694
veh_1,12:22:06.67,35.7167725,-120.7645698
veh_1,12:22:07.18,35.7167722,-120.7645694
veh_1,12:22:07.41,35.7167716,-120.7645695
veh_1,12:22:07.68,35.7167716,-120.7645698
veh_1,12:22:08.02,35.7167714,-120.7645694
veh_1,12:22:08.33,35.7167713,-120.7645691
veh_1,12:22:08.71,35.7167711,-120.7645693
veh_1,12:22:08.97,35.7167707,-120.7645694
veh_1,12:22:09.21,35.7167706,-120.7645694
veh_1,12:22:09.56,35.7167709,-120.7645693
veh_1,12:22:10.19,35.7167714,-120.764569
veh_1,12:22:10.53,35.7167716,-120.764569
veh_1,12:22:10.91,35.7167719,-120.764569
veh_1,12:22:11.18,35.7167719,-120.7645688
veh_1,12:22:11.57,35.7167722,-120.7645688
veh_1,12:22:11.79,35.7167724,-120.7645693
veh_1,12:22:12.19,35.7167728,-120.7645689
veh_1,12:22:12.44,35.7167732,-120.764569
veh_1,12:22:12.92,35.7167733,-120.7645686
veh_1,12:22:13.35,35.7167736,-120.7645689
veh_1,12:22:13.72,35.7167735,-120.7645692
veh_1,12:22:13.97,35.7167731,-120.7645691
veh_1,12:22:14.41,35.7167728,-120.764569
veh_1,12:22:14.67,35.7167729,-120.7645692
veh_1,12:22:15.30,35.716773,-120.7645689
veh_1,12:22:15.65,35.7167728,-120.7645689
veh_1,12:22:15.93,35.716773,-120.76457
veh_1,12:22:16.39,35.7167728,-120.7645702
veh_1,12:22:16.73,35.7167725,-120.7645701
veh_1,12:22:16.99,35.7167726,-120.7645707
veh_1,12:22:17.24,35.7167722,-120.7645711
veh_1,12:22:17.49,35.7167722,-120.7645714
veh_1,12:22:18.05,35.716772,-120.764572
veh_1,12:22:18.34,35.7167718,-120.7645721
veh_1,12:22:19.02,35.7167715,-120.7645724
veh_1,12:22:19.37,35.7167719,-120.7645729
veh_1,12:22:19.69,35.7167718,-120.7645727
veh_1,12:22:20.01,35.7167719,-120.7645732
veh_1,12:22:20.73,35.7167724,-120.7645736
veh_1,12:22:21.06,35.716773,-120.7645734
veh_1,12:22:21.90,35.7167733,-120.7645728
veh_1,12:22:22.23,35.7167738,-120.7645729
veh_1,12:22:22.60,35.7167738,-120.7645733
veh_1,12:22:22.95,35.7167737,-120.7645734
veh_1,12:22:23.28,35.7167736,-120.7645736
veh_1,12:22:23.74,35.7167736,-120.7645736
veh_1,12:22:24.26,35.7167737,-120.764574
veh_1,12:22:24.52,35.7167736,-120.7645737
veh_1,12:22:25.96,35.7167726,-120.7645738
veh_1,12:22:26.31,35.7167724,-120.7645739
veh_1,12:22:26.57,35.7167722,-120.7645735
veh_1,12:22:27.24,35.7167725,-120.7645735
veh_1,12:22:27.67,35.7167723,-120.7645733
veh_1,12:22:28.44,35.7167724,-120.7645727
veh_1,12:22:29.16,35.716773,-120.7645725
veh_1,12:22:29.40,35.716773,-120.764572
veh_1,12:22:29.86,35.7167734,-120.7645721
veh_1,12:22:30.47,35.7167737,-120.7645721
veh_1,12:22:30.84,35.7167738,-120.7645721
veh_1,12:22:31.30,35.7167738,-120.7645718
veh_1,12:22:31.54,35.7167737,-120.7645716
veh_1,12:22:31.81,35.7167738,-120.7645717
veh_1,12:22:32.24,35.7167739,-120.7645719
veh_1,12:22:33.04,35.7167745,-120.7645722
veh_1,12:22:33.29,35.716775,-120.7645723
veh_1,12:22:33.57,35.7167753,-120.7645719
veh_1,12:22:34.20,35.7167756,-120.7645717
veh_1,12:22:34.45,35.7167755,-120.7645718
veh_1,12:22:35.84,35.7167759,-120.7645732
veh_1,12:22:36.33,35.716776,-120.7645734
veh_1,12:22:36.58,35.7167758,-120.7645736
veh_1,12:22:36.85,35.7167758,-120.7645737
veh_1,12:22:37.12,35.7167758,-120.7645738
veh_1,12:22:37.37,35.7167758,-120.7645735
veh_1,12:22:37.64,35.7167762,-120.7645739
veh_1,12:22:38.09,35.7167763,-120.7645741
veh_1,12:22:38.34,35.7167765,-120.7645741
veh_1,12:22:39.34,35.7167761,-120.7645746
veh_1,12:22:39.75,35.7167759,-120.7645747
veh_1,12:22:39.98,35.716776,-120.764575
veh_1,12:22:40.33,35.7167761,-120.7645749
veh_1,12:22:40.96,35.7167763,-120.7645746
veh_1,12:22:41.21,35.7167765,-120.764574
veh_1,12:22:41.83,35.7167762,-120.7645736
veh_1,12:22:42.09,35.7167758,-120.7645734
veh_1,12:22:42.46,35.7167759,-120.7645731
veh_1,12:22:42.71,35.7167757,-120.764573
veh_1,12:22:43.12,35.7167757,-120.7645729
veh_1,12:22:43.85,35.7167757,-120.7645728
veh_1,12:22:44.29,35.716776,-120.7645722
veh_1,12:22:44.59,35.7167761,-120.7645723
veh_1,12:22:44.94,35.7167763,-120.7645724
veh_1,12:22:45.38,35.7167764,-120.7645729
veh_1,12:22:45.72,35.7167766,-120.7645728
veh_1,12:22:46.11,35.7167768,-120.7645726
veh_1,12:22:46.46,35.7167769,-120.7645724
veh_1,12:22:46.81,35.716777,-120.7645722
veh_1,12:22:47.21,35.7167771,-120.7645723
veh_1,12:22:47.55,35.7167772,-120.7645721
veh_1,12:22:47.90,35.7167771,-120.7645719
veh_1,12:22:48.35,35.7167772,-120.7645718
veh_1,12:22:48.75,35.7167773,-120.7645718
veh_1,12:22:49.01,35.716777,-120.7645719
veh_1,12:22:49.26,35.7167765,-120.7645718
veh_1,12:22:49.63,35.7167768,-120.764572
veh_1,12:22:49.91,35.716777,-120.7645716
veh_1,12:22:50.10,35.716777,-120.7645717
veh_1,12:22:50.35,35.7167772,-120.7645719
veh_1,12:22:50.96,35.7167779,-120.7645723
veh_1,12:22:52.04,35.7167788,-120.7645724
veh_1,12:22:52.90,35.7167792,-120.7645723
veh_1,12:22:53.16,35.7167795,-120.7645723
veh_1,12:22:53.49,35.7167796,-120.7645726
veh_1,12:22:53.82,35.7167799,-120.7645727
veh_1,12:22:54.15,35.7167802,-120.7645727
veh_1,12:22:54.40,35.71678,-120.7645725
veh_1,12:22:54.81,35.71678,-120.7645729
veh_1,12:22:55.06,35.7167805,-120.764573
veh_1,12:22:55.35,35.7167804,-120.7645727
veh_1,12:22:55.71,35.7167803,-120.7645727
veh_1,12:22:56.09,35.7167803,-120.7645721
veh_1,12:22:56.61,35.7167806,-120.7645725
veh_1,12:22:57.06,35.7167808,-120.7645721
veh_1,12:22:57.55,35.716781,-120.764572
veh_1,12:22:58.07,35.7167814,-120.7645724
veh_1,12:22:58.74,35.7167815,-120.764573
veh_1,12:23:00.01,35.7167822,-120.7645732
veh_1,12:23:00.35,35.7167826,-120.764573
veh_1,12:23:00.94,35.7167829,-120.764573
veh_1,12:23:01.38,35.7167829,-120.7645734
veh_1,12:23:01.85,35.7167832,-120.7645733
veh_1,12:23:02.32,35.7167831,-120.7645732
veh_1,12:23:02.76,35.716783,-120.7645732
veh_1,12:23:03.16,35.7167831,-120.7645732
veh_1,12:23:04.66,35.7167827,-120.7645735
veh_1,12:23:05.12,35.7167823,-120.7645737
veh_1,12:23:06.02,35.7167817,-120.764574
veh_1,12:23:06.35,35.7167813,-120.764574
veh_1,12:23:06.61,35.7167811,-120.7645737
veh_1,12:23:07.01,35.7167811,-120.7645738
veh_1,12:23:07.34,35.7167803,-120.764573
veh_1,12:23:07.97,35.7167804,-120.7645731
veh_1,12:23:08.39,35.7167797,-120.7645732
veh_1,12:23:09.44,35.7167791,-120.7645733
veh_1,12:23:09.80,35.7167792,-120.764573
veh_1,12:23:10.16,35.7167796,-120.7645728
veh_1,12:23:10.62,35.7167796,-120.7645728
veh_1,12:23:10.98,35.7167798,-120.7645728
veh_1,12:23:11.67,35.71678,-120.7645725
veh_1,12:23:12.08,35.7167798,-120.7645725
veh_1,12:23:12.43,35.7167797,-120.7645718
veh_1,12:23:12.70,35.71678,-120.7645719
veh_1,12:23:13.01,35.7167796,-120.7645717
veh_1,12:23:13.35,35.7167802,-120.7645721
veh_1,12:23:13.71,35.7167803,-120.7645724
veh_1,12:23:14.02,35.7167803,-120.7645724
veh_1,12:23:14.62,35.7167803,-120.7645724
veh_1,12:23:14.91,35.716781,-120.7645723
veh_1,12:23:15.17,35.7167814,-120.7645719
veh_1,12:23:15.56,35.7167813,-120.764572
veh_1,12:23:16.36,35.7167816,-120.7645723
veh_1,12:23:16.81,35.7167814,-120.7645721
veh_1,12:23:17.11,35.7167813,-120.7645723
veh_1,12:23:17.46,35.7167812,-120.7645722
veh_1,12:23:17.71,35.7167809,-120.7645723
veh_1,12:23:18.11,35.7167806,-120.7645724
veh_1,12:23:19.02,35.7167802,-120.7645727
veh_1,12:23:19.45,35.71678,-120.7645731
veh_1,12:23:20.10,35.7167798,-120.7645729
veh_1,12:23:20.44,35.7167799,-120.764573
veh_1,12:23:20.91,35.7167797,-120.7645731
veh_1,12:23:21.35,35.7167798,-120.7645734
veh_1,12:23:21.83,35.7167803,-120.7645734
veh_1,12:23:22.21,35.7167804,-120.7645736
veh_1,12:23:22.45,35.7167803,-120.7645737
veh_1,12:23:23.76,35.716781,-120.7645743
veh_1,12:23:24.43,35.7167815,-120.7645746
veh_1,12:23:24.84,35.7167817,-120.7645745
veh_1,12:23:25.14,35.7167819,-120.764574
veh_1,12:23:25.44,35.716782,-120.7645738
veh_1,12:23:25.90,35.7167818,-120.7645732
veh_1,12:23:26.15,35.7167819,-120.7645732
veh_1,12:23:26.61,35.716782,-120.7645733
veh_1,12:23:26.91,35.7167822,-120.7645728
veh_1,12:23:27.38,35.7167829,-120.7645729
veh_1,12:23:27.63,35.7167832,-120.7645728
veh_1,12:23:27.91,35.7167834,-120.7645726
veh_1,12:23:28.34,35.7167835,-120.7645723
veh_1,12:23:28.69,35.7167835,-120.7645721
veh_1,12:23:28.98,35.7167834,-120.7645716
veh_1,12:23:29.34,35.7167836,-120.7645715
veh_1,12:23:29.59,35.7167834,-120.764571
veh_1,12:23:29.84,35.7167833,-120.7645708
veh_1,12:23:30.13,35.7167832,-120.7645706
veh_1,12:23:30.71,35.7167831,-120.7645706
veh_1,12:23:31.01,35.716783,-120.76457
veh_1,12:23:31.74,35.7167832,-120.7645695
veh_1,12:23:32.03,35.7167831,-120.7645699
veh_1,12:23:32.28,35.7167826,-120.7645694
veh_1,12:23:32.90,35.7167827,-120.764569
veh_1,12:23:33.19,35.7167826,-120.764569
veh_1,12:23:33.60,35.7167829,-120.764569
veh_1,12:23:33.97,35.7167827,-120.7645689
veh_1,12:23:34.22,35.7167834,-120.7645689
veh_1,12:23:34.67,35.7167837,-120.7645688
veh_1,12:23:35.05,35.7167842,-120.7645693
veh_1,12:23:35.30,35.716784,-120.7645693
veh_1,12:23:35.56,35.7167843,-120.764569
veh_1,12:23:36.18,35.7167844,-120.7645696
veh_1,12:23:37.26,35.7167845,-120.7645689
veh_1,12:23:37.63,35.7167846,-120.7645682
veh_1,12:23:37.95,35.7167845,-120.764568
veh_1,12:23:38.33,35.7167844,-120.7645684
veh_1,12:23:38.66,35.7167844,-120.7645686
veh_1,12:23:39.01,35.7167842,-120.7645688
veh_1,12:23:39.27,35.7167841,-120.7645687
veh_1,12:23:39.61,35.7167842,-120.7645684
veh_1,12:23:39.87,35.716784,-120.7645685
veh_1,12:23:40.30,35.7167842,-120.7645687
veh_1,12:23:40.56,35.7167844,-120.7645689
veh_1,12:23:40.95,35.7167842,-120.7645691
veh_1,12:23:41.32,35.7167838,-120.764569
veh_1,12:23:41.66,35.7167837,-120.7645692
veh_1,12:23:42.02,35.7167835,-120.7645687
veh_1,12:23:42.27,35.7167835,-120.7645686
veh_1,12:23:42.70,35.7167832,-120.7645685
veh_1,12:23:43.40,35.7167828,-120.7645684
veh_1,12:23:43.75,35.7167828,-120.7645687
veh_1,12:23:44.04,35.7167824,-120.7645688
veh_1,12:23:44.38,35.7167824,-120.7645689
veh_1,12:23:44.81,35.7167821,-120.764569
veh_1,12:23:45.53,35.7167812,-120.7645691
veh_1,12:23:45.77,35.716781,-120.7645695
veh_1,12:23:46.05,35.7167807,-120.7645697
veh_1,12:23:46.40,35.7167806,-120.7645696
veh_1,12:23:46.74,35.7167806,-120.7645696
veh_1,12:23:47.04,35.7167806,-120.7645695
veh_1,12:23:47.29,35.7167802,-120.7645699
veh_1,12:23:47.63,35.7167799,-120.76457
veh_1,12:23:48.19,35.7167793,-120.7645699
veh_1,12:23:48.61,35.716779,-120.7645698
veh_1,12:23:48.95,35.7167791,-120.76457
veh_1,12:23:49.26,35.7167791,-120.7645698
veh_1,12:23:49.68,35.7167795,-120.7645696
veh_1,12:23:50.45,35.7167793,-120.7645693
veh_1,12:23:50.95,35.7167793,-120.7645692
veh_1,12:23:51.64,35.71678,-120.7645693
veh_1,12:23:52.00,35.7167806,-120.7645692
veh_1,12:23:52.43,35.7167811,-120.7645688
veh_1,12:23:53.76,35.7167815,-120.7645676
veh_1,12:23:54.81,35.716782,-120.7645678
veh_1,12:23:55.29,35.7167821,-120.7645681
veh_1,12:23:55.57,35.7167822,-120.7645678
veh_1,12:23:55.83,35.7167821,-120.7645678
veh_1,12:23:56.47,35.7167824,-120.7645683
